# R,G,B
0.5655930125560045,0.4187158434775066,0.22829250335291074
0.5698323978020602,0.4226527762416148,0.23042884142447068
0.5740825674846927,0.4266165432398199,0.23260982398572094
0.5783435629657927,0.43060740745078896,0.23483678743047576
0.5826153998318583,0.43462561157272683,0.23711107848677487
0.5868980655518614,0.43867137549177176,0.23943405173690324
0.5911915170305329,0.4427448936011326,0.24180706685833775
0.5954956799209755,0.446846339296512,0.24423150197347482
0.5998104437453193,0.4509758537495891,0.24670873316801195
0.6041356587922979,0.45513354144580026,0.24924012766141745
0.608471133900086,0.459319469338985,0.25182704510568305
0.6128166354673842,0.4635336720840016,0.25447085462643226
0.6171718811420922,0.4677761350573855,0.2571728991099737
0.6215365373733446,0.4720467926611827,0.25993449404740704
0.6259102182160994,0.4763455337458707,0.2627569458813618
0.6302924802880387,0.4806721889970487,0.26564152482198805
0.6346828194075771,0.48502652384537154,0.26858944906111065
0.6390806695541268,0.48940824554212276,0.271601908385825
0.6434853992019116,0.49381699721537325,0.2746800540870167
0.6478963070717988,0.49825233897806537,0.2778249463630224
0.652312621907549,0.5027137600750479,0.28103759275241696
0.6567334995393662,0.50720067906437,0.2843189566433702
0.6611580207371898,0.511712416689348,0.28766986860437505
0.6655851908513725,0.5162482155355542,0.29109109255538745
0.6700139387186381,0.5208072295986832,0.2945832915269386
0.6744431167152016,0.5253885223814098,0.2981470189371695
0.6788715014844647,0.5299910658633352,0.30178271093808273
0.6832977939384817,0.5346137428174106,0.30549069356465647
0.6877206237672866,0.5392553408965923,0.30927114548354206
0.6921385526347575,0.5439145568156255,0.3131241013701254
0.6965500758408467,0.5485900015147153,0.3170494648644265
0.7009536231954601,0.5532802035076511,0.32104701844159605
0.7053475796769493,0.5579836034861173,0.32511633325524064
0.7097302735051719,0.5626985720937813,0.3292568763280167
0.7140999932675544,0.567423408716775,0.33346794884609854
0.7184550016454114,0.5721563501467394,0.3377486722451949
0.7227935223376959,0.5768955795421344,0.3420980694010795
0.7271137806694866,0.5816392349087744,0.3465149572687318
0.7314139907933941,0.5863854194367784,0.3509980329509536
0.7356923610996695,0.5911322077354273,0.3555458815737311
0.7399471307671527,0.5958776635322494,0.3601569176702674
0.7441765577079599,0.6006198455082312,0.3648294530043369
0.7483789330645171,0.6053568187197853,0.36956169224631574
0.75255259244925,0.6100866660343007,0.37435174013048506
0.7566959253745924,0.6148074990568638,0.37919761304559507
0.7608073841551234,0.6195174687644988,0.3840972513061265
0.7648854895882397,0.6242147741447577,0.3890485351528468
0.7689288224838962,0.6288976613705501,0.39404931494864226
0.7729360800746904,0.6335644631359719,0.3990973630431863
0.7769060012792484,0.6382135560688232,0.4041904804009432
0.780837447072766,0.642843415456366,0.4093264211434786
0.7847293579114185,0.647452591285018,0.4145029550306371
0.7885807673683264,0.652039719790741,0.4197178646350817
0.7923908039380095,0.6566035272525684,0.42496895478868685
0.7961586718927375,0.6611428174407201,0.43025407422946926
0.7998837070676228,0.6656565159568489,0.4355710861684642
0.8035652995030999,0.6701436128063576,0.44091792618497266
0.807202934088096,0.6746031941637304,0.446292578410641
0.8107961860016114,0.6790344402165688,0.4516930835441177
0.8143447090465129,0.6834366166318729,0.4571175477715708
0.8178482516021535,0.6878090886429357,0.4625641388721405
0.8213065843751428,0.6921512604135264,0.468031113149497
0.8247196005003319,0.6964626598132746,0.47351677936954356
0.8280872312587959,0.7007428673458493,0.4790195287185039
0.8314094694619484,0.704991535793052,0.48453782495243397
0.8346863423564935,0.7092083660760878,0.4900702085287542
0.8379179718914396,0.7133931609750016,0.49561528386744774
0.841104485894474,0.7175457457537557,0.5011717344029296
0.8442460570329038,0.7216660023033141,0.5067383117389695
0.8473429037400322,0.7257538699898712,0.5123138342468168
0.8503952864644337,0.7298093422625722,0.5178971862776275
0.8534034599288439,0.7338324217017711,0.5234873174720672
0.856367740496521,0.7378231825141283,0.529083237247731
0.8592884380191733,0.7417817063190961,0.5346840142721456
0.8621658894895977,0.7457081133027749,0.5402887728717612
0.8650004560561522,0.7496025592913039,0.5458966914294675
0.867792479830582,0.7534651936403656,0.5515069967289739
0.8705423549445106,0.7572962275733778,0.5571189668405777
0.8732504447238979,0.7610958535145267,0.5627319217543042
0.8759171257356717,0.7648642873235388,0.5683452243632909
0.8785427856191289,0.7686017660511445,0.5739582787471269
0.881127821044831,0.772308545796277,0.579570528434892
0.8836725854139688,0.7759848491240054,0.5851814444584222
0.8861774795869187,0.7796309552280667,0.5907905397956835
0.8886428642878007,0.7832471121422809,0.5963973510383288
0.8910691021641022,0.7868335784286775,0.6020014442637299
0.8934565563677548,0.7903906216389976,0.607602413526063
0.8958055777700367,0.7939185051410249,0.6131998762156141
0.898116486050791,0.7974174684065338,0.618793465697013
0.9003896213061301,0.8008877795694477,0.624382843964723
0.902625297326142,0.8043296874963078,0.6299676874875556
0.9048238107421326,0.8077434308466592,0.6355476878550269
0.9069854515174802,0.811129248736601,0.641122553712696
0.9091104853888393,0.8144873624256266,0.646692003731155
0.9111991603775699,0.8178179818597707,0.6522557671427021
0.9132517227655608,0.8211213222443985,0.6578135884279857
0.9152683937106796,0.8243975796383651,0.6633652179672477
0.9172493657518602,0.8276469271556779,0.6689104091306805
0.9191948185456581,0.8308695313606062,0.6744489230396752
0.9211049179854788,0.8340655513849708,0.679980527506547
0.9229798025654795,0.8372351246442437,0.6855049905602918
0.9248195664122015,0.8403783490022846,0.6910220717727816
0.9266243165907047,0.843495343091212,0.6965315457550159
0.9283941148507328,0.8465861852048102,0.7020331765228845
0.9301289891114793,0.8496509254996276,0.7075267209671443
0.9318289448389061,0.8526895981673644,0.7130119329964598
0.9334939635823338,0.8557022201332575,0.7184885622093393
0.9351239823418093,0.8586887696536778,0.7239563432119737
0.936718892617323,0.8616491857241615,0.7294149937348638
0.938278570265904,0.8645833998333582,0.7348642283737891
0.939802840616719,0.8674912998235755,0.7403037406822494
0.9412914702093197,0.8703727219118313,0.7457331975752421
0.9427441823193979,0.8732274676623277,0.7511522459808926
0.9441606529967019,0.876055300582868,0.7565605099111121
0.9455404825190493,0.8788559173921899,0.7619575741990795
